timestamp,ax,ay,az,gx,gy,gz,label
91232,0.27,1.06,-0.55,16.15,-1.01,-27.14,1
91242,0.24,1.14,-0.47,21.92,-20.31,-30.34,1
91252,0.28,1.19,-0.38,23.72,-38.85,-35.59,1
91262,0.33,1.19,-0.28,21.72,-47.90,-40.40,1
91272,0.37,1.17,-0.19,15.65,-51.08,-43.52,1
91282,0.36,1.13,-0.11,6.88,-47.91,-45.78,1
91292,0.33,1.10,-0.09,-2.99,-39.10,-48.53,1
91302,0.30,1.09,-0.09,-10.90,-25.94,-52.26,1
91312,0.25,1.09,-0.10,-14.88,-8.96,-57.38,1
91322,0.23,1.08,-0.12,-14.84,9.26,-63.98,1
91332,0.22,1.05,-0.12,-11.97,28.44,-70.44,1
91342,0.22,1.02,-0.12,-8.44,45.34,-75.69,1
91352,0.24,1.00,-0.12,-5.69,58.74,-77.96,1
91362,0.20,1.00,-0.12,-3.75,69.42,-77.70,1
91372,0.15,1.01,-0.13,-3.34,72.22,-77.72,1
91382,0.11,1.03,-0.16,-3.37,68.88,-78.53,1
91392,0.05,1.05,-0.20,-3.07,63.05,-80.57,1
91402,0.01,1.06,-0.23,-1.85,55.05,-84.91,1
91412,0.02,1.06,-0.24,0.37,48.38,-90.14,1
91422,0.05,1.05,-0.23,2.66,43.49,-93.61,1
91432,0.08,1.04,-0.21,3.37,36.07,-94.34,1
91442,0.10,1.03,-0.19,1.89,28.18,-93.05,1
91452,0.11,1.03,-0.19,-0.90,22.08,-90.56,1
91462,0.11,1.02,-0.21,-3.33,20.04,-87.46,1
91472,0.12,1.03,-0.23,-4.21,23.24,-84.63,1
91482,0.14,1.06,-0.23,-3.40,30.75,-81.65,1
91492,0.15,1.07,-0.21,-1.69,41.19,-78.92,1
91502,0.15,1.09,-0.17,-0.85,51.60,-76.89,1
91512,0.15,1.11,-0.13,-2.33,59.01,-75.29,1
91522,0.14,1.11,-0.17,-5.84,63.49,-74.50,1
91532,0.13,1.13,-0.17,-5.24,74.94,-74.63,1
91542,0.07,1.15,0.01,-8.97,83.90,-75.04,1
91552,0.00,1.13,-0.08,-18.85,79.17,-77.13,1
91562,0.06,1.12,-0.13,-21.68,72.69,-81.65,1
91572,0.13,1.12,-0.14,-20.92,74.21,-83.73,1
91582,0.15,1.08,-0.13,-18.54,82.01,-82.28,1
91592,0.15,1.02,-0.10,-16.34,90.31,-80.05,1
91602,0.18,0.96,-0.07,-15.00,93.26,-77.86,1
91612,0.23,0.91,-0.06,-13.18,85.25,-74.18,1
91622,0.28,0.87,-0.07,-8.34,68.73,-69.52,1
91632,0.35,0.84,-0.06,-0.40,50.98,-65.14,1
91642,0.39,0.85,-0.03,7.33,38.23,-60.79,1
91652,0.48,0.88,-0.03,13.37,15.92,-56.69,1
91662,0.59,0.89,-0.04,16.64,-3.50,-49.18,1
91672,0.65,0.88,-0.06,16.82,-1.53,-35.68,1
91682,0.64,0.88,-0.06,15.79,14.53,-19.08,1
91692,0.63,0.89,-0.05,13.46,34.28,-2.75,1
91702,0.62,0.91,-0.04,9.28,49.42,12.27,1
91712,0.59,0.92,-0.02,3.25,56.18,24.98,1
91722,0.52,0.91,-0.01,-3.96,55.62,33.69,1
91732,0.42,0.90,-0.00,-11.54,47.77,37.15,1
91742,0.37,0.94,0.01,-19.56,30.99,35.86,1
91752,0.39,1.03,0.01,-27.48,11.27,33.79,1
91762,0.41,1.10,0.05,-35.11,-3.68,37.24,1
91772,0.33,1.14,0.07,-43.25,-18.08,47.28,1
91782,0.20,1.18,0.05,-51.07,-37.63,57.97,1
91792,0.10,1.22,-0.02,-55.91,-60.75,65.68,1
