timestamp,ax,ay,az,gx,gy,gz,label
211660,0.48,1.15,-0.02,7.95,-0.56,14.00,1
211670,0.52,1.12,-0.00,8.99,-0.93,15.04,1
211680,0.50,1.07,-0.00,8.93,-1.13,15.35,1
211690,0.44,1.03,-0.00,8.28,-0.52,15.91,1
211700,0.37,1.01,-0.01,8.20,-0.63,15.77,1
211710,0.28,1.01,-0.01,8.28,-1.29,15.20,1
211720,0.24,0.99,-0.06,7.79,-0.76,14.02,1
211730,0.27,0.95,-0.15,7.64,-0.57,13.54,1
211740,0.33,0.92,-0.19,7.98,-0.72,14.77,1
211750,0.29,0.96,-0.11,7.44,-0.65,14.86,1
211760,0.14,0.95,-0.10,7.21,-0.50,14.75,1
211770,-0.02,0.91,-0.17,9.31,-0.67,18.55,1
211780,-0.12,0.91,-0.18,10.81,-0.78,20.60,1
211790,-0.15,0.95,-0.14,9.80,-0.84,18.35,1
211800,-0.15,1.00,-0.14,9.39,-0.90,17.65,1
211810,-0.11,1.01,-0.19,9.30,-0.77,17.72,1
211820,-0.04,0.98,-0.27,8.15,-0.50,15.76,1
211830,0.03,0.93,-0.38,6.99,-0.59,14.54,1
211840,0.11,0.88,-0.50,6.23,-0.35,13.24,1
211850,0.22,0.85,-0.58,6.51,-0.15,13.05,1
211860,0.32,0.83,-0.61,6.11,-0.45,12.13,1
211870,0.39,0.82,-0.61,6.48,-0.35,12.27,1
211880,0.42,0.81,-0.60,6.77,-0.19,13.55,1
211890,0.46,0.78,-0.57,7.50,-0.36,15.30,1
211900,0.52,0.77,-0.54,6.34,0.06,13.79,1
211910,0.58,0.75,-0.54,5.53,0.11,12.78,1
211920,0.68,0.70,-0.56,5.20,-0.01,11.60,1
211930,0.71,0.66,-0.53,4.75,-0.03,10.67,1
211940,0.71,0.65,-0.49,5.60,-0.57,10.98,1
211950,0.68,0.68,-0.42,5.67,-0.63,10.50,1
211960,0.75,0.72,-0.35,4.96,-0.23,9.22,1
211970,0.85,0.77,-0.28,6.02,-0.51,10.97,1
211980,0.83,0.84,-0.22,6.00,-0.51,11.66,1
211990,0.79,0.90,-0.13,7.53,-0.50,14.30,1
212000,0.85,0.90,0.00,6.47,-0.34,12.23,1
212010,0.93,0.87,0.13,3.50,-0.18,7.07,1
212020,0.94,0.86,0.19,2.02,-0.17,3.59,1
212030,0.93,0.85,0.18,2.61,-0.17,3.91,1
212040,0.88,0.82,0.14,4.33,-0.57,8.04,1
212050,0.84,0.81,0.08,3.66,-0.68,7.41,1
212060,1.02,0.76,-0.17,1.84,-0.06,4.95,1
212070,0.70,0.88,-1.06,1.50,0.00,4.90,1
212080,-0.34,1.83,-1.45,2.19,-0.65,5.26,1
212090,0.37,2.00,-0.47,1.72,-0.59,3.95,1
212100,0.62,1.83,0.46,1.93,-0.36,4.33,1
212110,-0.20,0.71,-0.37,2.02,-0.08,5.89,1
212120,0.18,-0.03,-0.85,3.00,-0.03,7.97,1
212130,0.48,0.34,-0.21,2.83,0.29,8.32,1
212140,0.16,0.96,-0.15,2.35,-0.11,6.69,1
212150,0.32,1.32,-0.35,3.47,-0.43,8.65,1
212160,1.03,1.13,-0.26,4.34,0.15,10.59,1
212170,0.89,0.90,-0.11,4.42,0.15,10.00,1
212180,0.24,0.90,-0.08,4.28,-0.30,9.85,1
212190,0.23,0.87,-0.05,3.43,-0.25,8.43,1
212200,0.47,0.88,-0.08,3.89,-0.14,9.53,1
212210,0.52,0.93,-0.20,5.92,-0.22,13.24,1
212220,0.49,0.95,-0.27,6.72,-0.11,14.52,1
212230,0.42,0.96,-0.26,5.54,-0.07,12.63,1
212240,0.39,0.98,-0.24,5.11,0.04,11.50,1
212250,0.39,1.00,-0.24,5.59,0.07,11.97,1
212260,0.39,1.00,-0.24,4.60,0.00,10.44,1
212270,0.39,0.99,-0.22,5.91,0.15,13.51,1
212280,0.39,0.96,-0.19,5.58,0.11,12.49,1
212290,0.37,0.95,-0.15,5.16,-0.20,11.59,1
212300,0.33,0.98,-0.12,6.60,-0.31,14.20,1
212310,0.34,1.00,-0.13,5.85,-0.34,12.60,1
212320,0.43,0.98,-0.19,4.89,-0.06,11.07,1
212330,0.45,0.98,-0.20,5.21,0.23,12.49,1
212340,0.42,0.97,-0.20,7.25,0.02,16.33,1
212350,0.42,0.94,-0.20,8.67,0.06,19.01,1
212360,0.41,0.94,-0.20,8.55,0.15,18.72,1
212370,0.40,0.95,-0.20,9.12,0.13,19.72,1
212380,0.44,0.95,-0.19,8.92,0.21,19.33,1
212390,0.45,0.95,-0.21,8.28,0.12,18.01,1
212400,0.43,0.94,-0.23,9.08,0.19,19.44,1
