timestamp,ax,ay,az,gx,gy,gz,label
170110,-0.25,1.05,0.21,34.50,113.58,-120.11,1
170120,-0.33,1.16,0.07,30.14,73.31,-120.62,1
170130,-0.18,1.19,-0.01,27.05,18.88,-110.19,1
170140,-0.09,1.20,0.04,25.41,-30.57,-90.10,1
170150,0.11,1.02,0.12,24.00,-54.40,-77.41,1
170160,0.15,1.08,0.11,22.92,-48.66,-71.39,1
170170,0.05,1.08,0.12,21.64,-40.82,-68.47,1
170180,0.04,1.04,0.14,19.98,-43.63,-64.54,1
170190,0.10,1.09,0.10,18.56,-40.08,-56.68,1
170200,0.11,1.07,0.10,18.62,-28.51,-49.11,1
170210,0.08,1.02,0.15,19.79,-21.33,-47.04,1
170220,0.07,1.02,0.14,21.49,-18.29,-47.30,1
170230,0.06,1.06,0.11,23.24,-13.07,-45.15,1
170240,0.05,1.05,0.11,24.06,-7.52,-41.98,1
170250,0.06,1.05,0.12,23.98,-2.60,-40.69,1
170260,0.07,1.05,0.10,23.53,3.76,-41.08,1
170270,0.06,1.06,0.08,22.63,10.16,-41.56,1
170280,0.03,1.08,0.06,21.17,14.55,-41.23,1
170290,0.01,1.07,0.05,18.89,15.69,-38.93,1
170300,0.00,1.06,0.06,16.44,12.49,-35.26,1
170310,-0.01,1.04,0.08,15.05,8.39,-32.06,1
170320,-0.02,1.04,0.08,14.09,4.69,-29.82,1
170330,-0.03,1.03,0.08,13.21,0.89,-26.90,1
170340,-0.02,1.02,0.08,12.71,-3.78,-22.97,1
170350,-0.01,1.02,0.08,12.84,-7.63,-19.76,1
170360,-0.01,1.01,0.10,13.58,-10.27,-18.01,1
170370,-0.01,1.01,0.10,15.07,-11.50,-17.44,1
170380,-0.01,1.02,0.09,16.62,-11.31,-17.61,1
170390,-0.01,1.03,0.08,17.69,-11.09,-18.15,1
170400,0.00,1.04,0.07,18.18,-10.42,-19.24,1
170410,0.01,1.04,0.06,18.10,-8.95,-21.16,1
170420,0.01,1.05,0.06,17.58,-6.78,-24.28,1
170430,-0.00,1.06,0.04,16.41,-3.85,-27.44,1
170440,-0.01,1.07,0.04,15.04,-1.47,-29.73,1
170450,-0.02,1.06,0.04,13.21,0.07,-31.47,1
170460,-0.02,1.06,0.03,11.31,1.08,-32.89,1
170470,-0.03,1.06,0.02,9.22,1.76,-33.61,1
170480,-0.05,1.05,0.03,7.12,1.04,-33.77,1
170490,-0.05,1.05,0.03,5.60,-0.28,-33.19,1
170500,-0.05,1.05,0.03,4.66,-0.67,-32.01,1
170510,-0.06,1.04,0.04,4.08,-1.59,-30.39,1
170520,-0.07,1.03,0.04,3.82,-2.75,-28.89,1
170530,-0.07,1.03,0.04,3.60,-3.79,-27.87,1
170540,-0.06,1.03,0.04,3.82,-4.99,-27.32,1
170550,-0.07,1.04,0.04,4.24,-5.07,-28.24,1
170560,-0.07,1.05,0.03,4.87,-3.79,-30.03,1
170570,-0.08,1.05,0.02,4.96,-3.40,-31.65,1
170580,-0.09,1.05,0.02,4.95,-3.64,-33.19,1
170590,-0.09,1.05,0.02,5.32,-3.74,-35.34,1
170600,-0.10,1.04,0.02,5.40,-3.50,-37.71,1
170610,-0.11,1.03,0.03,6.23,-4.84,-40.09,1
170620,-0.11,1.01,0.06,8.12,-6.47,-42.44,1
170630,-0.11,1.00,0.06,10.54,-7.76,-43.91,1
170640,-0.09,1.01,0.06,12.98,-8.59,-46.12,1
170650,-0.09,1.04,0.03,14.34,-8.16,-50.07,1
170660,-0.12,1.07,-0.03,14.51,-7.51,-54.74,1
170670,-0.15,1.05,-0.00,12.91,-7.84,-58.34,1
170680,-0.15,1.04,0.00,10.59,-7.73,-59.14,1
170690,-0.15,1.05,-0.01,8.18,-6.67,-60.53,1
170700,-0.18,1.04,-0.01,5.31,-5.24,-63.22,1
170710,-0.19,1.04,-0.01,3.05,-3.79,-64.56,1
170720,-0.16,1.03,0.01,0.83,-3.62,-65.21,1
170730,-0.18,1.03,0.04,-1.27,-2.01,-68.47,1
170740,-0.22,1.04,-0.01,-3.69,2.88,-71.02,1
170750,-0.23,1.07,-0.05,-6.73,4.75,-71.87,1
170760,-0.22,1.03,0.00,-10.85,3.98,-73.87,1
170770,-0.26,0.98,0.06,-16.44,5.08,-78.52,1
170780,-0.29,0.98,0.03,-22.12,8.85,-80.42,1
170790,-0.27,1.01,-0.00,-26.22,9.72,-78.23,1
170800,-0.27,0.99,0.06,-29.58,10.40,-79.09,1
170810,-0.31,0.97,0.04,-33.76,14.25,-81.56,1
170820,-0.33,1.00,-0.02,-36.97,15.02,-82.37,1
170830,-0.32,0.99,0.02,-39.05,13.11,-82.60,1
170840,-0.35,0.92,0.11,-41.79,12.22,-84.69,1
170850,-0.39,0.91,0.10,-45.62,13.49,-85.02,1
170860,-0.40,0.95,0.04,-49.42,11.06,-83.35,1
