timestamp,ax,ay,az,gx,gy,gz,label
5690,-0.03,0.95,-0.23,2.49,2.10,2.35,1
5700,-0.05,0.98,-0.23,1.70,1.65,2.28,1
5710,-0.05,1.03,-0.25,-0.29,2.30,-1.91,1
5720,-0.03,1.07,-0.28,1.01,2.19,0.86,1
5730,0.03,1.12,-0.34,2.36,2.30,3.27,1
5740,0.09,1.17,-0.40,1.72,2.03,1.15,1
5750,0.13,1.20,-0.48,1.95,1.91,1.22,1
5760,0.19,1.21,-0.58,3.17,1.88,2.57,1
5770,0.24,1.22,-0.69,3.00,1.52,2.33,1
5780,0.32,1.23,-0.78,2.67,0.77,2.93,1
5790,0.42,1.22,-0.88,3.95,1.75,6.54,1
5800,0.52,1.20,-0.96,4.49,1.44,7.96,1
5810,0.57,1.17,-1.04,5.77,0.81,10.73,1
5820,0.59,1.12,-1.09,4.98,2.27,7.02,1
5830,0.60,1.04,-1.12,3.56,2.46,4.02,1
5840,0.61,0.92,-1.12,2.93,1.14,2.79,1
5850,0.60,0.81,-1.09,3.81,0.88,6.15,1
5860,0.60,0.73,-1.04,2.50,2.33,1.44,1
5870,0.60,0.69,-0.99,2.33,1.66,0.63,1
5880,0.58,0.68,-0.93,2.68,1.46,2.48,1
5890,0.56,0.68,-0.86,-0.07,1.19,-3.31,1
5900,0.53,0.68,-0.78,-1.43,1.43,-5.97,1
5910,0.48,0.65,-0.73,0.23,1.53,-2.56,1
5920,0.77,0.56,-0.91,1.53,1.55,-0.62,1
5930,1.56,0.70,-0.65,2.21,2.10,1.71,1
5940,1.74,1.31,0.09,0.94,1.88,-0.70,1
5950,0.97,1.95,0.05,1.34,-0.69,-0.17,1
5960,-0.72,2.00,-0.10,1.01,-0.39,-1.25,1
5970,-1.07,1.80,-0.14,2.56,-0.49,1.70,1
5980,-0.08,0.61,0.14,4.21,-0.17,4.67,1
5990,0.02,0.06,0.33,4.66,1.65,5.80,1
6000,0.24,0.49,-0.28,3.94,0.65,5.03,1
6010,0.48,0.87,-0.48,1.02,0.66,-1.64,1
6020,0.73,1.17,-0.54,-0.99,1.43,-4.81,1
6030,0.79,1.39,-0.51,-2.22,1.21,-6.37,1
6040,0.73,1.44,-0.48,-2.19,-0.03,-4.86,1
6050,0.56,1.25,-0.33,-2.69,-0.14,-5.49,1
6060,0.24,0.96,-0.14,-2.51,-0.11,-5.88,1
6070,-0.03,0.77,-0.05,-0.08,-0.30,-1.46,1
6080,-0.05,0.84,-0.10,0.47,-0.15,-1.40,1
6090,0.11,1.05,-0.18,-0.79,-0.01,-3.69,1
6100,0.32,1.12,-0.25,-0.11,-0.45,-2.07,1
6110,0.49,1.07,-0.26,-1.03,-0.38,-2.58,1
6120,0.53,0.98,-0.26,-1.11,0.03,-2.43,1
6130,0.44,0.95,-0.27,0.14,-0.19,-0.54,1
6140,0.39,0.96,-0.30,-1.50,0.10,-3.20,1
