timestamp,ax,ay,az,gx,gy,gz,label
1910,0.42,1.02,-0.27,-5.73,2.45,2.45,1
1920,0.45,1.03,-0.27,-5.57,2.43,2.98,1
1930,0.44,1.06,-0.29,-7.03,2.40,3.49,1
1940,0.40,1.09,-0.30,-7.26,1.57,2.86,1
1950,0.38,1.10,-0.33,-6.81,1.91,2.49,1
1960,0.35,1.10,-0.36,-6.82,2.54,2.61,1
1970,0.34,1.11,-0.36,-6.55,2.65,2.44,1
1980,0.35,1.15,-0.32,-7.47,3.23,2.66,1
1990,0.35,1.18,-0.29,-6.92,2.97,3.48,1
2000,0.32,1.19,-0.29,-6.58,2.81,2.78,1
2010,0.28,1.21,-0.26,-5.35,1.83,2.73,1
2020,0.25,1.22,-0.25,-4.15,1.98,1.81,1
2030,0.20,1.22,-0.24,-4.51,2.08,2.91,1
2040,0.18,1.22,-0.24,-4.60,2.23,2.91,1
2050,0.19,1.21,-0.26,-4.89,2.79,2.59,1
2060,0.24,1.18,-0.27,-5.20,2.71,2.79,1
2070,0.31,1.15,-0.28,-4.79,2.11,2.61,1
2080,0.30,1.14,-0.29,-5.05,2.25,2.49,1
2090,0.24,1.13,-0.31,-5.18,2.64,-1.37,1
2100,0.21,1.12,-0.29,-5.08,2.59,-1.83,1
2110,0.23,1.12,-0.27,-5.18,2.82,3.22,1
2120,0.24,1.13,-0.25,-5.34,3.34,1.67,1
2130,0.21,1.12,-0.24,-5.09,3.19,-3.88,1
2140,0.18,1.11,-0.27,-4.21,2.89,-2.32,1
2150,0.21,1.11,-0.28,-3.04,3.02,-7.31,1
2160,0.25,1.09,-0.29,-3.46,3.10,-2.61,1
2170,0.33,1.06,-0.32,-4.07,2.50,0.98,1
2180,0.42,1.02,-0.32,-4.70,2.34,3.17,1
2190,0.47,1.00,-0.29,-5.11,1.85,1.52,1
2200,0.49,0.98,-0.22,-4.90,1.69,3.46,1
2210,0.44,0.98,-0.16,-4.40,2.27,3.04,1
2220,0.36,0.99,-0.15,-4.23,2.33,2.59,1
2230,0.30,1.02,-0.17,-4.13,1.90,2.53,1
2240,0.31,1.03,-0.16,-4.31,2.60,1.07,1
2250,0.35,1.02,-0.12,-4.59,2.63,-2.82,1
2260,0.38,0.98,-0.11,-4.45,2.57,0.83,1
2270,0.50,0.95,-0.13,-4.69,2.78,-2.50,1
2280,0.59,0.95,-0.23,-4.79,3.48,1.05,1
2290,0.44,1.06,-0.35,-5.02,3.54,3.46,1
2300,-0.02,1.40,-0.36,-5.07,3.31,1.39,1
2310,-0.79,1.73,-0.25,-5.54,3.47,-2.55,1
2320,-0.69,1.54,-0.55,-6.68,4.33,0.50,1
2330,0.19,1.20,-0.28,-6.97,4.26,-3.98,1
2340,1.17,1.33,0.34,-7.64,4.03,-4.67,1
2350,0.68,1.61,0.23,-7.16,3.83,1.94,1
2360,-0.46,1.53,-0.03,-6.53,3.84,-2.73,1
2370,-0.10,1.08,-0.47,-6.27,4.03,-0.86,1
2380,0.20,0.65,-0.59,-6.31,3.89,-2.63,1
2390,-0.04,0.61,-0.24,-6.56,3.23,2.68,1
2400,-0.25,0.84,-0.05,-6.44,3.45,3.13,1
2410,-0.41,1.14,0.01,-6.54,3.73,2.36,1
2420,-0.47,1.25,-0.04,-6.76,3.79,2.46,1
2430,-0.39,1.06,-0.12,-6.56,3.88,2.46,1
2440,-0.15,0.82,-0.09,-6.48,3.88,-2.37,1
2450,0.13,0.79,0.02,-5.27,3.16,-0.67,1
2460,0.29,0.96,-0.07,-4.83,3.01,3.55,1
2470,0.22,1.13,-0.28,-4.61,2.67,0.19,1
2480,0.21,1.16,-0.30,-4.61,3.09,-3.32,1
2490,0.21,1.08,-0.24,-5.24,4.04,2.90,1
2500,0.15,1.00,-0.22,-4.95,4.39,-3.24,1
2510,0.09,0.99,-0.17,-4.80,4.17,-3.80,1
2520,0.02,1.04,-0.14,-4.67,4.05,-0.00,1
2530,-0.03,1.06,-0.13,-6.52,4.21,-1.74,1
2540,0.01,1.04,-0.10,-6.31,3.90,3.13,1
2550,-0.00,1.02,-0.09,-7.67,3.28,2.47,1
2560,0.00,1.01,-0.09,-6.81,3.86,-2.17,1
2570,-0.02,1.01,-0.09,-4.40,3.05,-0.60,1
2580,-0.03,1.03,-0.08,-6.05,2.65,3.60,1
2590,-0.03,1.05,-0.09,-7.85,2.97,2.75,1
2600,-0.03,1.05,-0.07,-7.40,3.21,3.23,1
2610,0.02,1.03,-0.08,-7.18,2.60,3.34,1
2620,0.05,1.01,-0.08,-6.85,1.95,3.04,1
2630,0.03,1.00,-0.09,-6.70,1.71,2.17,1
2640,0.04,1.02,-0.13,-7.10,2.04,3.17,1
2650,0.05,1.04,-0.11,-6.79,2.13,2.69,1
2660,0.04,1.06,-0.06,-5.73,2.44,2.85,1
2670,0.06,1.05,-0.05,-5.29,2.59,2.30,1
2680,0.07,1.02,-0.05,-4.36,2.63,3.52,1
2690,0.06,1.01,-0.06,-5.08,2.79,2.58,1
2700,0.05,1.02,-0.10,-5.04,2.20,2.86,1
2710,0.07,1.04,-0.11,-4.11,2.41,3.15,1
2720,0.09,1.06,-0.08,-4.08,2.65,2.31,1
2730,0.11,1.05,-0.06,-4.45,2.19,2.75,1
2740,0.11,1.03,-0.06,-4.63,2.47,2.72,1
2750,0.10,1.03,-0.08,-3.59,2.37,2.51,1
2760,0.14,1.03,-0.09,-2.68,1.98,2.54,1
2770,0.15,1.03,-0.08,-3.21,2.47,2.82,1
2780,0.16,1.01,-0.07,-3.99,2.79,2.22,1
2790,0.14,1.02,-0.07,-3.96,2.40,2.59,1
2800,0.11,1.04,-0.05,-4.36,2.32,2.94,1
2810,0.10,1.07,-0.01,-4.66,2.84,2.81,1
2820,0.09,1.05,0.01,-4.31,2.79,2.65,1
2830,0.19,1.00,-0.03,-4.24,2.63,3.22,1
2840,0.22,0.99,-0.07,-5.48,2.57,3.36,1
2850,0.14,1.03,-0.12,-6.11,3.12,2.62,1
2860,0.12,1.09,-0.14,-6.80,3.08,2.69,1
2870,0.16,1.11,-0.13,-6.19,2.67,2.28,1
2880,0.19,1.06,-0.12,-5.04,1.90,2.94,1
2890,0.23,1.01,-0.13,-5.23,2.22,2.65,1
2900,0.24,1.01,-0.14,-6.40,2.18,2.38,1
2910,0.25,1.04,-0.12,-6.66,2.70,2.62,1
2920,0.18,1.05,-0.05,-5.52,2.67,2.61,1
2930,0.16,1.03,-0.04,-5.87,2.04,2.68,1
2940,0.13,1.05,-0.04,-6.00,1.95,2.88,1
2950,0.16,1.06,-0.07,-6.09,1.16,2.85,1
2960,0.19,1.05,-0.09,-6.11,0.77,2.20,1
2970,0.20,1.04,-0.13,-6.98,1.29,2.78,1
2980,0.25,1.07,-0.13,-7.89,1.79,3.32,1
2990,0.27,1.11,-0.13,-7.89,2.10,3.18,1
3000,0.23,1.10,-0.15,-7.59,2.37,2.79,1
3010,0.27,1.07,-0.19,-7.45,2.21,2.77,1
3020,0.30,1.08,-0.19,-6.97,2.37,2.68,1
3030,0.28,1.09,-0.17,-7.29,3.03,2.44,1
3040,0.27,1.10,-0.15,-7.52,2.92,2.23,1
3050,0.27,1.09,-0.13,-7.31,2.37,3.23,1
3060,0.25,1.07,-0.12,-6.82,1.76,2.52,1
3070,0.24,1.07,-0.11,-7.21,1.76,2.52,1
3080,0.23,1.08,-0.11,-6.89,1.37,2.94,1
3090,0.25,1.08,-0.09,-6.36,1.24,3.05,1
3100,0.28,1.08,-0.07,-6.48,1.58,2.33,1
3110,0.25,1.07,-0.05,-6.79,2.65,2.73,1
3120,0.24,1.06,-0.05,-7.02,2.59,2.86,1
3130,0.26,1.05,-0.08,-6.93,2.49,2.81,1
3140,0.28,1.03,-0.10,-6.47,2.73,2.56,1
3150,0.30,1.01,-0.09,-5.63,2.66,2.49,1
3160,0.32,1.02,-0.10,-4.57,2.60,1.04,1
3170,0.32,1.01,-0.11,-4.89,2.52,-3.99,1
3180,0.34,0.99,-0.12,-5.06,2.38,-2.19,1
3190,0.34,1.02,-0.13,-5.69,2.71,0.78,1
3200,0.30,1.09,-0.14,-5.79,2.69,3.66,1
3210,0.27,1.16,-0.14,-5.78,2.50,2.49,1
3220,0.22,1.18,-0.17,-5.40,2.28,3.08,1
3230,0.18,1.18,-0.16,-4.60,1.65,2.81,1
3240,0.13,1.16,-0.26,-4.93,1.63,2.39,1
3250,0.07,1.12,-0.23,-5.39,2.56,2.94,1
3260,0.23,1.10,-0.24,-4.95,2.36,2.72,1
3270,0.25,1.19,-0.09,-5.66,2.01,2.87,1
3280,0.27,1.29,0.06,-5.64,1.86,2.62,1
3290,0.22,1.37,0.23,-6.31,1.92,3.06,1
3300,0.13,1.32,0.26,-7.41,2.00,2.62,1
3310,0.37,1.12,0.21,-6.60,2.47,2.66,1
3320,0.43,1.17,0.26,-6.83,3.01,2.47,1
3330,0.34,1.20,0.21,-6.66,3.06,2.50,1
3340,0.19,1.16,0.15,-6.32,3.00,2.59,1
3350,0.11,1.07,0.10,-6.91,2.53,3.33,1
3360,0.01,0.99,0.05,-6.13,2.04,2.17,1
3370,-0.04,0.93,-0.01,-5.77,2.04,2.72,1
3380,-0.02,0.90,-0.07,-6.57,2.25,2.55,1
3390,-0.19,0.87,-0.06,-6.31,2.27,-2.45,1
3400,-0.30,0.79,-0.14,-5.21,1.44,-0.66,1
3410,-0.02,0.70,-0.31,-4.33,1.11,3.80,1
3420,0.22,0.70,-0.43,-5.44,1.45,2.56,1
3430,0.22,0.73,-0.47,-6.34,2.21,2.64,1
3440,0.27,0.72,-0.43,-4.64,1.32,2.72,1
3450,0.40,0.68,-0.39,-4.91,1.10,2.62,1
3460,0.46,0.67,-0.40,-5.34,2.21,2.50,1
3470,0.45,0.68,-0.42,-5.85,2.25,2.78,1
3480,0.43,0.72,-0.42,-7.17,2.41,2.55,1
3490,0.39,0.75,-0.43,-6.75,2.80,2.81,1
3500,0.35,0.74,-0.44,-6.91,2.76,2.65,1
3510,0.33,0.69,-0.48,-7.07,2.58,2.81,1
3520,0.34,0.65,-0.48,-6.82,3.14,2.81,1
3530,0.38,0.65,-0.44,-7.51,3.37,2.54,1
3540,0.44,0.70,-0.41,-6.61,3.44,3.00,1
3550,0.45,0.75,-0.41,-5.53,2.86,2.65,1
3560,0.38,0.79,-0.41,-6.07,2.93,2.82,1
3570,0.31,0.81,-0.38,-5.84,2.72,2.74,1
3580,0.32,0.83,-0.34,-6.65,2.92,2.51,1
3590,0.33,0.88,-0.30,-8.26,3.09,3.14,1
3600,0.34,0.97,-0.28,-7.56,2.78,2.38,1
3610,0.34,1.07,-0.29,-7.56,2.45,2.49,1
3620,0.34,1.12,-0.30,-7.69,2.05,3.89,1
3630,0.38,1.09,-0.28,-6.80,2.66,2.62,1
3640,0.45,1.07,-0.26,-7.09,2.60,2.59,1
3650,0.50,1.08,-0.25,-8.33,2.03,3.39,1
3660,0.50,1.10,-0.23,-8.52,2.32,3.09,1
3670,0.48,1.10,-0.21,-8.77,1.96,2.11,1
3680,0.45,1.09,-0.20,-9.02,0.67,2.36,1
3690,0.39,1.09,-0.20,-8.81,1.96,3.90,1
3700,0.31,1.09,-0.21,-8.90,2.09,2.38,1
3710,0.25,1.06,-0.27,-8.64,2.02,3.62,1
3720,0.24,1.06,-0.28,-8.34,2.50,2.59,1
3730,0.23,1.08,-0.29,-7.85,2.89,2.38,1
3740,0.22,1.09,-0.31,-6.91,3.48,2.09,1
3750,0.21,1.09,-0.32,-8.17,2.21,2.47,1
